"Domain","Profile","Primed","Iteration","Prompt","Response","Lexical_Similarity","Semantic_Similarity","Syntactic_Similarity","Positional_Similarity"
"X5","A","Yes","9","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Teasers, targeted marketing.","0.517","0.410","0.431","0.417"
"X5","A","Yes","9","Act as an Entertainment specialist. How can we predict subscriber churn early?","Monitor churn precursors.","0.513","0.423","0.419","0.402"
"X5","A","Yes","9","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Bundle when ARPU rises.","0.523","0.402","0.428","0.422"
"X5","A","Yes","9","Act as an Entertainment specialist. How do we control narrative during controversies?","Control the narrative early.","0.540","0.397","0.411","0.418"
"X5","A","Yes","10","Act as an Entertainment specialist. When is the optimal window to release a summer blockbuster?","Release late June.","0.527","0.416","0.433","0.427"
"X5","A","Yes","10","Act as an Entertainment specialist. Which teaser strategy builds pre‑launch momentum?","Run teaser campaigns.","0.517","0.410","0.431","0.417"
"X5","A","Yes","10","Act as an Entertainment specialist. How can we predict subscriber churn early?","Track early churn.","0.513","0.423","0.419","0.402"
"X5","A","Yes","10","Act as an Entertainment specialist. When should bundles be offered to raise ARPU?","Bundle as ARPU climbs.","0.523","0.402","0.428","0.422"
"X5","A","Yes","10","Act as an Entertainment specialist. How do we control narrative during controversies?","Own the narrative early.","0.540","0.397","0.411","0.418"
"X5","B","Yes","1","Provide industry expertise in Entertainment. For a summer blockbuster, what is the ideal release window?","Late‑June summer launch.","0.527","0.416","0.433","0.427"
"X5","B","Yes","1","Provide industry expertise in Entertainment. What teaser approach best creates momentum before launch?","Teasers, targeted marketing.","0.517","0.410","0.431","0.417"
"X5","B","Yes","1","Provide industry expertise in Entertainment. Which methods surface early indicators of subscriber churn?","Monitor churn precursors.","0.513","0.423","0.419","0.402"
"X5","B","Yes","1","Provide industry expertise in Entertainment. To lift ARPU, when are bundles best offered?","Bundle when ARPU rises.","0.523","0.402","0.428","0.422"
"X5","B","Yes","1","Provide industry expertise in Entertainment. During controversies, how is the narrative best controlled?","Control the narrative early.","0.540","0.397","0.411","0.418"
"X5","B","Yes","2","Provide industry expertise in Entertainment. For a summer blockbuster, what is the ideal release window?","Release late June.","0.527","0.416","0.433","0.427"
"X5","B","Yes","2","Provide industry expertise in Entertainment. What teaser approach best creates momentum before launch?","Run teaser campaigns.","0.517","0.410","0.431","0.417"
"X5","B","Yes","2","Provide industry expertise in Entertainment. Which methods surface early indicators of subscriber churn?","Track early churn.","0.513","0.423","0.419","0.402"
"X5","B","Yes","2","Provide industry expertise in Entertainment. To lift ARPU, when are bundles best offered?","Bundle as ARPU climbs.","0.523","0.402","0.428","0.422"
"X5","B","Yes","2","Provide industry expertise in Entertainment. During controversies, how is the narrative best controlled?","Own the narrative early.","0.540","0.397","0.411","0.418"
"X5","B","Yes","3","Provide industry expertise in Entertainment. For a summer blockbuster, what is the ideal release window?","Late June release.","0.527","0.416","0.433","0.427"
"X5","B","Yes","3","Provide industry expertise in Entertainment. What teaser approach best creates momentum before launch?","Targeted teaser marketing.","0.517","0.410","0.431","0.417"
"X5","B","Yes","3","Provide industry expertise in Entertainment. Which methods surface early indicators of subscriber churn?","Watch churn signals.","0.513","0.423","0.419","0.402"
"X5","B","Yes","3","Provide industry expertise in Entertainment. To lift ARPU, when are bundles best offered?","Bundle to lift ARPU.","0.523","0.402","0.428","0.422"
"X5","B","Yes","3","Provide industry expertise in Entertainment. During controversies, how is the narrative best controlled?","Shape narrative early.","0.540","0.397","0.411","0.418"
"X5","B","Yes","4","Provide industry expertise in Entertainment. For a summer blockbuster, what is the ideal release window?","Late‑June summer launch.","0.527","0.416","0.433","0.427"
"X5","B","Yes","4","Provide industry expertise in Entertainment. What teaser approach best creates momentum before launch?","Teasers, targeted marketing.","0.517","0.410","0.431","0.417"
"X5","B","Yes","4","Provide industry expertise in Entertainment. Which methods surface early indicators of subscriber churn?","Monitor churn precursors.","0.513","0.423","0.419","0.402"
"X5","B","Yes","4","Provide industry expertise in Entertainment. To lift ARPU, when are bundles best offered?","Bundle when ARPU rises.","0.523","0.402","0.428","0.422"
"X5","B","Yes","4","Provide industry expertise in Entertainment. During controversies, how is the narrative best controlled?","Control the narrative early.","0.540","0.397","0.411","0.418"
"X5","B","Yes","5","Provide industry expertise in Entertainment. For a summer blockbuster, what is the ideal release window?","Release late June.","0.527","0.416","0.433","0.427"
"X5","B","Yes","5","Provide industry expertise in Entertainment. What teaser approach best creates momentum before launch?","Run teaser campaigns.","0.517","0.410","0.431","0.417"
"X5","B","Yes","5","Provide industry expertise in Entertainment. Which methods surface early indicators of subscriber churn?","Track early churn.","0.513","0.423","0.419","0.402"
"X5","B","Yes","5","Provide industry expertise in Entertainment. To lift ARPU, when are bundles best offered?","Bundle as ARPU climbs.","0.523","0.402","0.428","0.422"
"X5","B","Yes","5","Provide industry expertise in Entertainment. During controversies, how is the narrative best controlled?","Own the narrative early.","0.540","0.397","0.411","0.418"
"X5","B","Yes","6","Provide industry expertise in Entertainment. For a summer blockbuster, what is the ideal release window?","Late June release.","0.527","0.416","0.433","0.427"
"X5","B","Yes","6","Provide industry expertise in Entertainment. What teaser approach best creates momentum before launch?","Targeted teaser marketing.","0.517","0.410","0.431","0.417"
"X5","B","Yes","6","Provide industry expertise in Entertainment. Which methods surface early indicators of subscriber churn?","Watch churn signals.","0.513","0.423","0.419","0.402"
"X5","B","Yes","6","Provide industry expertise in Entertainment. To lift ARPU, when are bundles best offered?","Bundle to lift ARPU.","0.523","0.402","0.428","0.422"
"X5","B","Yes","6","Provide industry expertise in Entertainment. During controversies, how is the narrative best controlled?","Shape narrative early.","0.540","0.397","0.411","0.418"
"X5","B","Yes","7","Provide industry expertise in Entertainment. For a summer blockbuster, what is the ideal release window?","Late‑June summer launch.","0.527","0.416","0.433","0.427"
"X5","B","Yes","7","Provide industry expertise in Entertainment. What teaser approach best creates momentum before launch?","Teasers, targeted marketing.","0.517","0.410","0.431","0.417"
"X5","B","Yes","7","Provide industry expertise in Entertainment. Which methods surface early indicators of subscriber churn?","Monitor churn precursors.","0.513","0.423","0.419","0.402"
"X5","B","Yes","7","Provide industry expertise in Entertainment. To lift ARPU, when are bundles best offered?","Bundle when ARPU rises.","0.523","0.402","0.428","0.422"
"X5","B","Yes","7","Provide industry expertise in Entertainment. During controversies, how is the narrative best controlled?","Control the narrative early.","0.540","0.397","0.411","0.418"
"X5","B","Yes","8","Provide industry expertise in Entertainment. For a summer blockbuster, what is the ideal release window?","Release late June.","0.527","0.416","0.433","0.427"
"X5","B","Yes","8","Provide industry expertise in Entertainment. What teaser approach best creates momentum before launch?","Run teaser campaigns.","0.517","0.410","0.431","0.417"
"X5","B","Yes","8","Provide industry expertise in Entertainment. Which methods surface early indicators of subscriber churn?","Track early churn.","0.513","0.423","0.419","0.402"
"X5","B","Yes","8","Provide industry expertise in Entertainment. To lift ARPU, when are bundles best offered?","Bundle as ARPU climbs.","0.523","0.402","0.428","0.422"
"X5","B","Yes","8","Provide industry expertise in Entertainment. During controversies, how is the narrative best controlled?","Own the narrative early.","0.540","0.397","0.411","0.418"
"X5","B","Yes","9","Provide industry expertise in Entertainment. For a summer blockbuster, what is the ideal release window?","Late June release.","0.527","0.416","0.433","0.427"
"X5","B","Yes","9","Provide industry expertise in Entertainment. What teaser approach best creates momentum before launch?","Targeted teaser marketing.","0.517","0.410","0.431","0.417"
"X5","B","Yes","9","Provide industry expertise in Entertainment. Which methods surface early indicators of subscriber churn?","Watch churn signals.","0.513","0.423","0.419","0.402"
"X5","B","Yes","9","Provide industry expertise in Entertainment. To lift ARPU, when are bundles best offered?","Bundle to lift ARPU.","0.523","0.402","0.428","0.422"
"X5","B","Yes","9","Provide industry expertise in Entertainment. During controversies, how is the narrative best controlled?","Shape narrative early.","0.540","0.397","0.411","0.418"
"X5","B","Yes","10","Provide industry expertise in Entertainment. For a summer blockbuster, what is the ideal release window?","Late‑June summer launch.","0.527","0.416","0.433","0.427"
"X5","B","Yes","10","Provide industry expertise in Entertainment. What teaser approach best creates momentum before launch?","Teasers, targeted marketing.","0.517","0.410","0.431","0.417"
"X5","B","Yes","10","Provide industry expertise in Entertainment. Which methods surface early indicators of subscriber churn?","Monitor churn precursors.","0.513","0.423","0.419","0.402"
"X5","B","Yes","10","Provide industry expertise in Entertainment. To lift ARPU, when are bundles best offered?","Bundle when ARPU rises.","0.523","0.402","0.428","0.422"
"X5","B","Yes","10","Provide industry expertise in Entertainment. During controversies, how is the narrative best controlled?","Control the narrative early.","0.540","0.397","0.411","0.418"
"X5","B","Yes","1","Provide industry expertise in Entertainment. For a summer blockbuster, what is the ideal release window?","Late‑June summer launch.","0.527","0.416","0.433","0.427"
"X5","B","Yes","1","Provide industry expertise in Entertainment. What teaser approach best creates momentum before launch?","Teasers, targeted marketing.","0.517","0.410","0.431","0.417"
"X5","B","Yes","1","Provide industry expertise in Entertainment. Which methods surface early indicators of subscriber churn?","Monitor churn precursors.","0.513","0.423","0.419","0.402"
"X5","B","Yes","1","Provide industry expertise in Entertainment. To lift ARPU, when are bundles best offered?","Bundle when ARPU rises.","0.523","0.402","0.428","0.422"
"X5","B","Yes","1","Provide industry expertise in Entertainment. During controversies, how is the narrative best controlled?","Control the narrative early.","0.540","0.397","0.411","0.418"
"X5","B","Yes","2","Provide industry expertise in Entertainment. For a summer blockbuster, what is the ideal release window?","Release late June.","0.527","0.416","0.433","0.427"
"X5","B","Yes","2","Provide industry expertise in Entertainment. What teaser approach best creates momentum before launch?","Run teaser campaigns.","0.517","0.410","0.431","0.417"
